"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1664",1,1,26,2,2,2,2,2,0.508427
"1665",2,1,34,1,1,1,2,1,0.6
"1666",2,1,33,2,1,2,2,2,0.5185185
"1667",1,1,28,2,1,2,2,2,0.4433962
"1668",1,1,61,1,1,2,2,2,0.4981685
"1669",2,1,31,2,2,2,1,1,0.5228758
"1670",1,1,33,1,1,1,2,1,0.5179856
"1671",2,1,28,2,2,1,1,2,0.5185185
"1672",1,1,52,2,1,1,2,2,0.3972973
"1673",2,1,57,2,1,2,2,2,0.5204082
"1674",2,1,28,2,2,2,2,2,0.4927536
"1675",2,1,31,1,1,1,2,2,0.4179105
"1676",2,1,40,2,1,2,2,2,0.5757576
"1677",2,1,23,1,1,1,2,1,0.5
"1678",2,1,29,2,2,2,2,2,0.2272048
"1679",2,1,21,1,1,2,2,2,0.35
"1680",1,1,24,1,1,1,2,1,0.5016502
"1681",2,1,31,2,1,1,1,2,0.5033113
"1682",1,1,26,2,2,2,1,1,0.5188679
"1683",1,1,23,1,1,2,2,1,0.519084
"1684",1,1,44,1,1,1,2,1,0.4984615
"1685",2,1,33,2,2,2,2,2,0.4433962
"1686",2,1,41,2,1,1,2,2,0.6012658
"1687",2,1,26,1,1,2,2,2,0.4981949
"1688",1,1,47,2,1,2,2,2,0.5
"1689",1,1,46,2,1,2,2,2,0.19
"1690",2,1,25,1,1,1,1,1,0.4686567
"1691",2,1,58,1,1,2,2,2,0.187251
"1692",1,1,60,1,1,2,2,2,0.2594937
"1693",2,1,53,2,1,2,2,2,0.5172414
"1694",2,1,35,2,2,1,1,2,0.4813665
"1695",1,1,26,1,1,1,2,2,0.3950617
"1696",1,1,20,1,1,1,2,1,0.5206186
"1697",2,1,25,1,1,1,2,1,0.3408072
"1698",1,1,53,1,1,2,2,2,0.1761603
"1699",2,1,29,1,1,2,2,1,0.5907173
"1700",2,1,39,2,1,2,2,2,0.5923077
"1701",1,1,32,2,2,2,2,2,0.3574879
"1702",2,1,48,1,1,2,2,2,0.322
"1703",2,1,24,2,2,2,2,2,0.2962963
"1704",1,1,38,2,2,2,2,2,0.521605
"1705",1,1,36,2,1,2,2,2,0.2113924
"1706",1,1,22,1,1,1,2,1,0.4937759
"1707",1,1,34,1,1,2,2,2,0.2394904
"1708",2,1,24,1,1,2,2,1,0.5
"1709",2,1,33,2,2,2,2,2,0.3915663
"1710",1,1,24,2,1,2,2,2,0.5
"1711",2,1,28,2,2,2,2,2,0.3943299
"1712",1,1,32,1,1,2,2,1,0.4149254
"1713",1,1,53,1,1,2,2,2,0.3523207
"1714",2,1,36,2,2,2,2,2,0.5204082
"1715",2,1,47,2,1,1,2,2,0.3938053
"1716",2,1,29,1,1,1,2,1,0.302
"1717",1,1,23,1,1,2,2,1,0.3523207
"1718",2,1,27,2,2,1,1,2,0.497191
"1719",2,1,26,1,1,2,2,2,0.4911392
"1720",1,1,41,1,1,2,1,1,0.5540541
"1721",2,1,52,1,1,2,1,1,0.5217391
"1722",2,1,41,2,1,2,2,2,0.5021097
"1723",1,1,23,1,1,1,2,1,0.5672269
"1724",1,1,34,2,2,1,1,1,0.5
"1725",1,1,24,1,1,1,2,1,0.5410628
"1726",2,1,42,2,1,2,2,2,0.3936652
"1727",2,1,22,2,2,1,1,2,0.5201794
"1728",2,1,31,2,2,2,1,1,0.5203046
"1729",2,1,26,1,1,1,2,1,0.3133333
"1730",2,1,44,1,1,2,2,1,0.4976959
"1731",1,1,21,2,2,1,1,2,0.3965517
"1732",2,1,27,1,1,1,2,1,0.4823529
"1733",2,1,43,2,1,2,1,1,0.5
"1734",2,1,25,1,1,2,2,1,0.3103932
"1735",1,1,20,1,1,2,2,2,0.3985507
"1736",1,1,26,1,1,2,2,1,0.5169492
"1737",2,1,23,1,1,2,2,2,0.5016835
"1738",2,1,33,2,1,2,2,2,0.5208333
"1739",2,1,25,2,1,2,2,2,0.5185185
"1740",2,1,54,1,1,2,2,1,0.518732
"1741",2,1,42,2,2,2,2,2,0.3318681
"1742",2,1,45,1,1,1,1,2,0.5
"1743",2,1,26,2,2,2,2,2,0.5
"1744",1,1,32,2,2,2,2,2,0.2076433
"1745",2,1,51,1,1,2,2,2,0.5197569
"1746",2,1,32,2,1,2,2,2,0.2435897
"1747",2,1,24,1,1,1,1,1,0.372428
"1748",2,1,26,2,2,2,2,2,0.5189874
"1749",1,1,48,2,1,2,2,2,0.5
"1750",2,1,48,1,1,2,2,2,0.3018182
"1751",1,1,27,1,1,2,2,2,0.3148148
"1752",2,1,47,2,1,1,1,2,0.501529
"1753",1,1,44,1,1,2,1,1,0.3819629
"1754",2,1,37,1,1,2,2,1,0.4367089
"1755",2,1,21,2,1,1,2,1,0.5092593
"1756",1,1,31,2,2,2,1,1,0.5
"1757",1,1,32,1,1,1,2,1,0.2393822
"1758",2,1,33,2,1,2,2,2,0.4083333
"1759",2,1,22,2,2,1,2,1,0.3085502
"1760",2,1,24,2,1,1,2,1,0.3940678
"1761",2,1,35,2,1,2,2,2,0.3240741
"1762",2,1,60,1,1,1,2,2,0.2133052
"1763",2,1,27,2,2,2,1,1,0.5224719
"1764",1,1,38,2,1,2,2,1,0.4842767
"1765",2,1,58,1,1,2,2,2,0.4179105
"1766",1,1,60,1,1,2,2,2,0.49
"1767",2,1,28,1,1,1,2,1,0.3931398
"1768",1,1,56,1,1,1,1,2,0.2325103
"1769",2,1,60,1,1,2,2,2,0.3492537
"1770",2,1,29,1,1,1,2,1,0.5
"1771",1,1,22,1,1,2,2,2,0.279321
"1772",1,1,54,2,1,1,1,2,0.5193799
"1773",2,1,58,1,1,1,1,2,0.5018587
"1774",1,1,27,1,1,2,2,2,0.5
"1775",2,1,49,2,1,1,1,2,0.4885058
"1776",1,1,21,1,1,1,2,1,0.4358974
"1777",2,1,47,1,1,2,2,2,0.5197889
"1778",1,1,35,2,1,2,2,1,0.2430454
"1779",2,1,28,2,2,2,2,2,0.336
"1780",2,1,38,2,1,2,2,1,0.3951368
"1781",1,1,26,1,1,1,2,1,0.3955696
"1782",2,1,25,1,1,2,2,2,0.329582
"1783",1,1,33,1,1,2,2,1,0.5
"1784",2,1,46,1,1,1,1,2,0.3954802
"1785",1,1,55,2,1,2,2,2,0.3958333
"1786",1,1,36,2,1,2,1,1,0.5185185
"1787",1,1,34,2,1,1,2,2,0.372
"1788",2,1,22,1,1,2,2,2,0.5185185
"1789",2,1,57,1,1,2,2,2,0.5071771
"1790",1,1,24,2,2,2,2,2,0.3647059
"1791",2,1,33,2,1,2,1,1,0.4043825
"1792",1,1,24,1,1,1,2,1,0.3786408
"1793",2,1,34,2,1,2,2,2,0.5
"1794",2,1,37,1,1,1,2,2,0.4010989
"1795",2,1,31,2,2,2,2,2,0.5018315
"1796",1,1,28,1,1,2,2,1,0.3939394
"1797",1,1,33,2,2,2,2,2,0.2528363
"1798",2,1,56,1,1,1,2,1,0.3230769
"1799",2,1,61,1,1,2,2,2,0.3238095
"1800",2,1,35,2,1,2,1,1,0.522293
"1801",2,1,37,2,1,2,2,2,0.3927711
"1802",1,1,27,2,2,1,1,2,0.5
"1803",1,1,21,1,1,2,2,2,0.3922652
"1804",2,1,44,2,1,2,2,2,0.4475982
"1805",2,1,35,2,1,2,2,2,0.3530466
"1806",2,1,25,1,1,2,2,1,0.3548387
"1807",2,1,33,1,1,2,2,2,0.5207547
"1808",1,1,54,1,1,2,2,1,0.4193548
"1809",1,1,50,1,1,2,2,1,0.2681347
"1810",1,1,26,1,1,2,2,2,0.4615385
"1811",2,1,49,1,1,2,1,1,0.5205128
"1812",1,1,21,2,1,1,1,1,0.5243056
"1813",2,1,25,2,1,1,1,2,0.502439
"1814",2,1,49,2,1,2,2,2,0.5198238
"1815",1,1,44,2,1,1,1,2,0.5024155
"1816",2,1,25,2,1,2,1,1,0.6487805
"1817",2,1,46,2,2,2,2,2,0.5634328
"1818",2,1,21,1,1,1,2,2,0.5075
"1819",2,1,47,2,1,2,2,2,0.1855922
"1820",1,1,31,2,1,2,2,2,0.5197569
"1821",2,1,27,1,1,2,2,1,0.5289855
"1822",2,1,24,1,1,1,2,2,0.4147982
"1823",2,1,32,1,1,2,2,1,0.3687783
"1824",1,1,38,2,1,2,1,1,0.4065041
"1825",1,1,50,1,1,2,2,1,0.5
"1826",1,1,21,1,1,1,2,2,0.5
"1827",2,1,47,2,1,2,2,2,0.4
"1828",1,1,32,1,1,1,1,1,0.1563707
"1829",2,1,24,2,2,2,2,2,0.459375
"1830",2,1,34,2,2,2,2,2,0.4676113
"1831",1,1,33,2,1,1,1,2,0.398374
"1832",2,1,57,1,1,2,2,2,0.2644231
"1833",2,1,32,2,2,2,2,2,0.4020356
"1834",2,1,57,1,1,2,2,2,0.4085779
"1835",2,1,56,2,2,2,2,2,0.4178499
"1836",2,1,23,1,1,2,2,2,0.375
"1837",2,1,24,1,1,1,2,1,0.5012658
"1838",2,1,27,1,1,1,2,1,0.5225806
"1839",2,1,55,1,1,1,1,2,0.242616
"1840",2,1,60,1,1,1,1,2,0.3955696
"1841",1,1,25,2,2,2,2,2,0.519084
"1842",2,1,39,1,1,1,2,1,0.4966443
"1843",1,1,33,1,1,1,2,1,0.3157895
"1844",2,1,44,2,2,2,2,2,0.3924051
"1845",2,1,54,2,1,2,2,2,0.5614525
"1846",2,1,44,2,1,2,2,2,0.1677479
"1847",2,1,28,2,2,2,2,2,0.4982079
"1848",2,1,30,2,2,1,1,2,0.5021097
"1849",2,1,36,1,1,2,2,2,0.465
"1850",2,1,40,2,1,2,2,2,0.4659686
"1851",1,1,33,1,1,2,2,2,0.5238096
"1852",2,1,35,1,1,2,2,1,0.3283333
"1853",2,1,25,1,1,2,1,1,0.4191617
"1854",2,1,60,1,1,2,1,1,0.5020921
"1855",2,1,39,1,1,2,2,1,0.2138284
"1856",2,1,26,2,1,2,2,2,0.2025317
"1857",2,1,59,1,1,1,1,2,0.5185185
"1858",2,1,35,1,1,2,2,1,0.1566265
"1859",1,1,49,2,1,1,1,2,0.3935484
"1860",2,1,37,2,1,2,2,2,0.5209003
"1861",2,1,52,1,1,2,2,2,0.5205128
"1862",2,1,41,2,1,1,1,2,0.3690987
"1863",2,1,41,2,1,2,2,2,0.2827586
"1864",2,1,51,1,1,1,1,2,0.4042553
"1865",1,1,20,1,1,1,2,1,0.5
"1866",1,1,25,1,1,1,2,1,0.4592593
"1867",2,1,35,2,2,2,2,2,0.3913043
"1868",2,1,61,1,1,2,1,1,0.5
"1869",1,1,55,1,1,2,2,2,0.5024155
"1870",2,1,37,2,2,1,2,1,0.5
"1871",1,1,37,2,2,2,2,2,0.4925
"1872",2,1,22,2,2,1,1,1,0.5185185
"1873",2,1,42,1,1,1,2,2,0.2215569
"1874",1,1,33,1,1,2,2,1,0.5023474
"1875",1,1,23,1,1,1,1,2,0.4608076
"1876",2,1,21,2,2,2,2,2,0.4537037
"1877",1,1,34,1,1,1,2,1,0.52
"1878",2,1,40,1,1,2,2,2,0.5173745
"1879",2,1,31,2,2,2,2,2,0.5253732
"1880",2,1,26,2,2,2,1,1,0.5
"1881",2,1,33,2,1,1,1,2,0.5909091
"1882",1,1,35,2,1,2,1,1,0.5
"1883",2,1,42,1,1,1,2,1,0.598513
"1884",1,1,20,1,1,1,2,1,0.521605
"1885",2,1,49,2,1,2,2,1,0.4305177
"1886",2,1,39,2,1,1,1,2,0.394822
"1887",2,1,25,1,1,2,1,1,0.5207373
"1888",2,1,28,2,2,2,2,2,0.5
"1889",2,1,44,2,1,2,2,2,0.4505814
"1890",2,1,35,2,2,1,2,2,0.1613237
"1891",2,1,43,2,1,2,2,2,0.4915254
"1892",2,1,24,1,1,1,1,2,0.4489796
"1893",2,1,41,2,1,2,1,1,0.5
"1894",1,1,44,2,1,2,1,1,0.5
"1895",1,1,32,2,2,2,2,2,0.5012658
"1896",2,1,36,1,1,1,2,1,0.4537314
"1897",1,1,21,1,1,1,1,1,0.3927126
"1898",2,1,52,2,1,1,1,2,0.5227273
"1899",2,1,56,1,1,1,1,2,0.5186567
"1900",2,1,42,1,1,2,2,2,0.5
"1901",2,1,33,2,2,2,2,2,0.2933105
"1902",1,1,27,1,1,1,2,1,0.5
"1903",2,1,25,2,2,2,2,2,0.3262911
"1904",1,1,42,2,1,1,1,2,0.5
"1905",1,1,30,2,1,1,2,1,0.5396039
"1906",2,1,36,2,2,2,2,2,0.3604396
"1907",1,1,32,1,1,2,2,1,0.4305556
"1908",2,1,33,1,1,2,2,1,0.3406326
"1909",2,1,31,2,2,2,2,2,0.5020408
"1910",2,1,53,1,1,2,2,2,0.1543287
"1911",2,1,24,1,1,1,2,1,0.5
"1912",2,1,27,2,2,2,2,2,0.3001808
"1913",2,1,52,1,1,2,2,1,0.5
"1914",2,1,40,1,1,2,1,1,0.5014663
"1915",2,1,29,1,1,2,2,2,0.4978903
"1916",2,1,34,2,2,1,2,2,0.4534413
"1917",2,1,41,1,1,1,2,1,0.2496
"1918",2,1,29,2,2,2,2,2,0.5171504
"1919",2,1,52,1,1,2,2,2,0.2496263
"1920",2,1,23,1,1,1,2,1,0.3410526
"1921",2,1,25,1,1,1,1,1,0.5
"1922",2,1,27,2,2,2,2,2,0.311828
"1923",1,1,26,2,2,2,2,2,0.3540772
"1924",2,1,36,2,1,2,2,2,0.3901345
"1925",2,1,25,1,1,2,2,1,0.4389671
"1926",2,1,52,1,1,1,1,2,0.4977376
"1927",2,1,26,1,1,2,2,1,0.3028037
"1928",2,1,27,2,2,2,2,2,0.3070652
"1929",2,1,43,2,1,2,2,2,0.3958333
"1930",1,1,29,2,2,2,2,2,0.5
"1931",2,1,43,1,1,2,1,1,0.354386
"1932",2,1,33,2,2,1,1,2,0.5
"1933",2,1,51,1,1,2,2,1,0.5
"1934",1,1,26,2,2,2,1,1,0.4771429
"1935",2,1,35,2,2,2,2,2,0.5022421
"1936",2,1,49,2,2,2,2,2,0.5185185
"1937",2,1,57,1,1,1,1,2,0.5
"1938",1,1,22,1,1,2,2,1,0.504
"1939",2,1,31,1,1,1,2,1,0.3939394
"1940",2,1,50,2,1,2,2,2,0.4957082
"1941",1,1,45,1,1,1,1,2,0.5212121
"1942",1,1,61,1,1,2,2,2,0.3007916
"1943",2,1,30,1,1,1,2,1,0.4575
"1944",1,1,29,1,1,2,1,1,0.4170616
"1945",2,1,25,1,1,1,2,1,0.3943355
"1946",2,1,54,1,1,2,1,1,0.5202312
"1947",1,1,24,1,1,1,2,1,0.5206897
"1948",1,1,54,1,1,2,2,2,0.2135135
"1949",1,1,26,2,2,2,2,2,0.4185185
"1950",1,1,29,1,1,1,2,1,0.2814645
"1951",2,1,27,1,1,2,2,1,0.3929619
"1952",2,1,21,1,1,1,2,1,0.5
"1953",2,1,29,1,1,2,2,2,0.2903226
"1954",1,1,23,2,1,1,2,1,0.5
"1955",2,1,33,1,1,2,2,1,0.4153846
"1956",2,1,30,1,1,1,2,1,0.5014245
"1957",1,1,46,2,1,1,1,2,0.390625
"1958",2,1,40,2,1,2,2,2,0.2708333
"1959",2,1,38,1,1,1,2,1,0.5242718
"1960",2,1,49,1,1,2,2,2,0.4987531
"1961",1,1,30,2,2,2,2,2,0.5021097
"1962",1,1,27,2,1,1,2,2,0.5194805
"1963",2,1,30,1,1,1,1,1,0.521164
"1964",2,1,42,1,1,2,2,2,0.498801
"1965",1,1,22,2,1,1,2,1,0.6012658
"1966",2,1,57,1,1,1,1,2,0.4025
"1967",1,1,42,2,1,1,1,2,0.502994
"1968",2,1,29,1,1,2,1,1,0.6184211
"1969",2,1,28,1,1,2,2,1,0.367713
"1970",2,1,60,2,2,2,2,2,0.3518519
"1971",1,1,37,2,1,2,2,2,0.4101124
"1972",2,1,38,2,2,2,2,2,0.4118993
"1973",2,1,34,2,2,2,2,2,0.239418
"1974",2,1,39,2,1,2,2,2,0.2242152
"1975",1,1,44,1,1,2,2,2,0.5
"1976",2,1,39,2,1,2,1,1,0.5205479
"1977",1,1,40,1,1,2,2,2,0.5182482
"1978",1,1,24,1,1,1,1,1,0.6233184
"1979",1,1,52,2,1,2,2,2,0.3895652
"1980",1,1,27,1,1,2,2,2,0.5985663
"1981",2,1,42,2,1,2,2,2,0.3965517
"1982",2,1,30,1,1,2,2,1,0.498801
"1983",2,1,45,2,2,2,2,2,0.3157895
"1984",1,1,21,1,1,2,2,1,0.1644833
"1985",2,1,38,2,2,2,2,2,0.310757
"1986",2,1,31,2,2,1,1,2,0.5648535
"1987",2,1,20,1,1,2,2,2,0.5189874
"1988",1,1,32,2,2,2,2,2,0.372428
"1989",1,1,41,1,1,2,2,2,0.4983923
"1990",2,1,47,1,1,2,2,1,0.3166667
"1991",2,1,44,1,1,2,2,2,0.3309352
"1992",1,1,28,1,1,2,2,1,0.5191816
"1993",2,1,22,2,2,1,2,2,0.5
"1994",2,1,39,2,1,2,2,2,0.3642857
"1995",2,1,46,1,1,2,2,1,0.5190217
"1996",2,1,36,2,1,2,2,2,0.5214007
"1997",2,1,54,2,1,2,2,2,0.5229358
"1998",1,1,23,2,2,2,2,1,0.489899
"1999",1,1,32,2,1,2,2,2,0.5
"2000",1,1,22,2,1,1,1,1,0.5462185
"2001",2,1,31,1,1,2,2,1,0.3408072
"2002",2,1,26,1,1,2,2,2,0.2298851
"2003",2,1,27,2,2,2,2,2,0.2869955
"2004",2,1,37,2,1,2,2,2,0.3870968
"2005",2,1,30,2,2,1,1,2,0.3932584
"2006",2,1,31,2,1,2,2,2,0.5895954
"2007",2,1,22,2,1,1,2,1,0.5188679
"2008",2,1,50,1,1,2,2,2,0.5805085
"2009",1,1,42,1,1,2,2,1,0.3525
"2010",1,1,32,1,1,1,2,1,0.4979757
"2011",1,1,23,2,2,1,1,2,0.4962406
"2012",1,1,30,2,2,2,2,2,0.20954
"2013",2,1,27,1,1,1,1,1,0.5
"2014",2,1,28,2,1,2,2,2,0.3333333
"2015",2,1,23,2,2,2,2,2,0.529148
"2016",2,1,33,1,1,1,2,1,0.5658537
"2017",2,1,33,2,1,1,1,2,0.4976959
"2018",2,1,31,2,2,2,2,2,0.3512545
"2019",2,1,36,2,1,2,2,2,0.4534413
"2020",1,1,56,1,1,2,2,2,0.251497
"2021",2,1,50,1,1,2,2,2,0.52
"2022",1,1,32,2,2,2,2,2,0.4047619
"2023",2,1,29,1,1,1,2,1,0.5165563
"2024",2,1,31,2,2,2,2,2,0.5015197
"2025",1,1,34,1,1,1,1,1,0.6190476
"2026",2,1,28,2,2,2,2,2,0.2275785
"2027",1,1,43,2,1,2,2,2,0.2266667
"2028",1,1,27,2,2,2,2,2,0.4690554
"2029",1,1,38,1,1,2,2,2,0.245142
"2030",1,1,24,1,1,2,2,2,0.3931398
"2031",2,1,43,2,1,2,2,2,0.4274809
"2032",2,1,29,2,1,2,1,1,0.520362
"2033",1,1,31,2,1,2,2,2,0.2675367
"2034",2,1,39,1,1,1,1,2,0.4978903
"2035",2,1,27,2,2,2,2,2,0.4985075
"2036",2,1,35,2,1,2,2,1,0.4779874
"2037",2,1,49,1,1,2,2,2,0.562724
"2038",1,1,24,1,1,2,1,1,0.5164835
"2039",1,1,23,2,1,1,2,1,0.4050633
"2040",1,1,55,1,1,2,1,1,0.5
"2041",2,1,28,2,2,2,2,2,0.4982207
"2042",2,1,59,1,1,2,2,2,0.4111922
"2043",1,1,26,1,1,1,2,1,0.52
"2044",1,1,23,1,1,2,2,2,0.4547677
"2045",1,1,55,2,1,2,2,1,0.4206896
"2046",2,1,39,1,1,1,2,1,0.4954545
"2047",2,1,49,1,1,1,1,2,0.6652719
"2048",2,1,47,1,1,1,1,2,0.5240384
"2049",1,1,33,2,2,2,2,2,0.5021097
"2050",1,1,24,2,2,2,2,2,0.5
"2051",2,1,29,2,2,2,2,2,0.4983713
"2052",2,1,28,2,1,2,1,1,0.349537
"2053",1,1,27,1,1,1,2,2,0.4350877
"2054",1,1,26,1,1,1,2,1,0.2956298
"2055",2,1,57,1,1,2,2,2,0.3522388
"2056",2,1,27,2,2,1,1,2,0.5206897
"2057",2,1,43,1,1,1,1,2,0.3947369
"2058",2,1,50,1,1,1,1,2,0.5
"2059",2,1,32,2,2,2,2,2,0.5
"2060",2,1,25,1,1,2,2,1,0.5552486
"2061",2,1,47,1,1,2,2,2,0.5
"2062",2,1,45,1,1,2,1,1,0.4790997
"2063",2,1,31,2,2,2,1,1,0.5324074
"2064",2,1,31,2,2,2,2,2,0.4877193
"2065",2,1,22,1,1,2,2,2,0.4798206
"2066",2,1,49,1,1,1,1,2,0.5
"2067",1,1,49,1,1,1,2,2,0.3487032
"2068",2,1,61,2,1,2,2,2,0.4197802
"2069",2,1,47,1,1,2,1,1,0.2546012
"2070",2,1,22,1,1,1,2,1,0.6
"2071",2,1,53,1,1,2,2,2,0.4979757
"2072",2,1,43,1,1,1,2,2,0.2428198
"2073",2,1,28,2,2,2,2,1,0.520436
"2074",2,1,42,2,1,1,1,2,0.5238096
"2075",2,1,37,2,1,2,2,2,0.5220126
"2076",2,1,50,2,1,1,1,1,0.4660494
"2077",2,1,37,2,1,2,2,2,0.2847222
"2078",2,1,43,2,1,2,2,2,0.6005747
"2079",2,1,29,2,2,2,2,2,0.5
"2080",2,1,42,1,1,2,2,2,0.3688889
"2081",2,1,33,2,2,1,1,2,0.4978355
"2082",2,1,41,2,1,2,2,2,0.4636364
"2083",2,1,21,2,2,2,2,1,0.4974093
"2084",2,1,46,2,1,2,2,2,0.4092827
"2085",2,1,40,1,1,2,2,1,0.5
"2086",2,1,43,2,1,2,2,2,0.5180723
"2087",2,1,28,2,2,2,2,2,0.4193548
"2088",1,1,20,1,1,1,2,1,0.65
"2089",2,1,41,1,1,1,2,1,0.4578652
"2090",1,1,40,1,1,2,2,1,0.4983923
"2091",2,1,40,2,2,2,2,2,0.3942857
"2092",1,1,35,2,1,2,2,2,0.3930753
"2093",1,1,44,2,1,1,1,2,0.4006515
"2094",1,1,50,1,1,2,2,2,0.4193548
"2095",2,1,51,1,1,2,2,1,0.4102564
"2096",2,1,36,2,2,2,2,2,0.5
"2097",1,1,40,2,1,1,2,2,0.3421488
"2098",1,1,26,1,1,2,2,1,0.1899642
"2099",1,1,23,2,2,2,2,2,0.5
"2100",2,1,37,2,1,2,2,2,0.1462069
"2101",1,1,25,1,1,1,1,2,0.5
"2102",2,1,41,1,1,2,2,1,0.2927273
"2103",1,1,31,2,2,2,2,2,0.5014409
"2104",1,1,35,2,2,1,1,2,0.5986842
"2105",2,1,37,2,2,2,2,2,0.5923753
"2106",1,1,47,1,1,2,2,2,0.3729282
"2107",1,1,29,1,1,2,2,1,0.5238096
"2108",2,1,24,1,1,1,2,1,0.5210084
"2109",1,1,37,2,1,2,2,2,0.5022026
"2110",2,1,32,2,2,2,2,2,0.4537314
"2111",2,1,42,1,1,2,2,1,0.45
"2112",1,1,21,2,1,1,2,1,0.3415493
"2113",2,1,29,2,2,1,1,2,0.5854923
"2114",2,1,33,2,2,2,2,2,0.4883721
"2115",1,1,46,2,1,2,2,2,0.5031847
"2116",2,1,36,2,2,2,2,2,0.5425101
"2117",2,1,25,1,1,1,2,1,0.2763685
"2118",2,1,23,2,1,1,2,1,0.6157407
"2119",2,1,34,1,1,1,2,2,0.5636364
"2120",2,1,29,2,2,2,2,2,0.5732899
"2121",1,1,35,2,1,2,2,2,0.2554348
"2122",2,1,27,2,2,2,2,2,0.5182927
"2123",2,1,31,2,1,1,1,2,0.5648148
"2124",2,1,32,1,1,2,2,2,0.5018587
"2125",1,1,27,2,2,2,2,2,0.4150943
"2126",2,1,46,1,1,2,2,1,0.6496063
"2127",2,1,23,1,1,1,2,1,0.522449
"2128",2,1,24,1,1,1,2,1,0.2762346
"2129",1,1,24,1,1,1,1,1,0.5157894
"2130",2,1,47,1,1,1,2,1,0.4133739
"2131",2,1,47,1,1,2,2,2,0.36
"2132",2,1,53,1,1,1,1,2,0.5185185
"2133",2,1,43,2,1,2,2,2,0.3918129
"2134",1,1,30,1,1,1,2,1,0.3339731
"2135",2,1,45,1,1,2,2,2,0.254
"2136",1,1,35,2,2,2,2,2,0.3869654
"2137",1,1,38,1,1,2,2,1,0.3438818
"2138",1,1,36,1,1,2,2,1,0.5189003
"2139",2,1,22,2,2,2,2,2,0.5025641
"2140",2,1,41,1,1,2,2,1,0.3021978
"2141",1,1,28,1,1,1,2,1,0.3935185
"2142",2,1,28,2,2,1,1,2,0.5021276
"2143",1,1,41,2,1,2,2,2,0.4632588
"2144",2,1,48,1,1,2,2,1,0.6127167
"2145",1,1,49,1,1,1,1,2,0.5186916
"2146",1,1,35,1,1,1,2,2,0.5024155
"2147",1,1,30,2,1,2,1,1,0.5977011
"2148",2,1,40,1,1,2,2,2,0.4613636
"2149",1,1,21,1,1,1,2,1,0.3918919
"2150",2,1,39,2,1,2,2,2,0.3505618
"2151",1,1,52,2,1,1,1,2,0.6
"2152",2,1,36,2,2,2,2,2,0.2636943
"2153",2,1,60,2,1,2,2,2,0.5
"2154",2,1,40,2,1,2,2,2,0.1644833
"2155",2,1,54,1,1,2,2,2,0.1867769
"2156",1,1,34,2,1,2,2,2,0.3631124
"2157",1,1,42,2,1,2,2,2,0.6012658
"2158",2,1,32,2,1,2,1,1,0.5033113
"2159",1,1,28,2,2,2,2,2,0.3564103
"2160",2,1,23,2,2,1,1,2,0.3938224
"2161",2,1,33,2,1,2,2,2,0.5
"2162",2,1,40,2,1,2,2,2,0.3993056
"2163",2,1,41,1,1,2,2,1,0.3396226
"2164",1,1,48,1,1,2,1,1,0.6
"2165",2,1,29,2,2,2,2,2,0.1674074
"2166",2,1,56,1,1,2,2,2,0.2242152
"2167",1,1,26,2,2,2,2,2,0.5229358
"2168",2,1,36,2,1,2,2,2,0.4092827
"2169",2,1,35,2,1,2,2,2,0.5
"2170",1,1,43,2,2,2,2,2,0.3556619
"2171",2,1,37,2,2,2,2,2,0.5025641
"2172",1,1,27,1,1,2,2,2,0.5555556
"2173",2,1,44,1,1,2,2,2,0.5236593
"2174",2,1,42,2,2,2,2,2,0.5022625
"2175",2,1,25,1,1,2,2,1,0.4955224
"2176",1,1,55,2,1,2,2,2,0.318618
"2177",2,1,31,2,2,1,1,2,0.3928571
"2178",2,1,43,2,1,2,2,2,0.3489011
"2179",2,1,27,2,2,2,2,2,0.4356436
"2180",2,1,28,2,1,1,2,1,0.3144654
"2181",2,1,39,2,1,2,1,1,0.3961814
"2182",2,1,25,1,1,1,2,1,0.4955224
"2183",2,1,42,2,1,2,2,2,0.5182186
"2184",2,1,22,1,1,2,2,2,0.5529801
"2185",2,1,23,2,2,2,2,2,0.6517413
"2186",2,1,27,2,2,2,2,2,0.5518519
"2187",2,1,31,1,1,1,1,1,0.5
"2188",1,1,32,1,1,2,2,1,0.4389671
"2189",2,1,43,1,1,2,2,2,0.41
"2190",2,1,35,1,1,2,2,1,0.4113924
"2191",1,1,25,2,1,1,2,1,0.6
"2192",2,1,32,2,2,2,2,2,0.5
"2193",2,1,56,1,1,2,1,2,0.4945055
"2194",2,1,26,1,1,1,1,2,0.5185185
"2195",2,1,26,1,1,1,2,1,0.5197133
"2196",2,1,34,1,1,2,2,2,0.1683544
"2197",1,1,59,1,1,2,2,2,0.3783784
"2198",1,1,45,1,1,2,2,2,0.5025641
"2199",1,1,39,2,2,2,2,2,0.5197569
"2200",1,1,43,1,1,1,1,2,0.3939394
"2201",2,1,23,1,1,2,2,2,0.4955224
"2202",2,1,44,1,1,2,2,2,0.2140127
"2203",2,1,32,1,1,2,2,1,0.4930556
"2204",1,1,26,1,1,1,2,1,0.3928571
"2205",2,1,39,2,1,1,1,2,0.4190476
"2206",2,1,26,1,1,2,2,2,0.5194175
"2207",2,1,21,1,1,2,2,1,0.4879725
"2208",1,1,42,1,1,1,2,2,0.4044944
